impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,31,Sec. de O.Públ. - Instituto Nacional de Previsión Sísmica,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,1194",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,65,Ministerio de Desarrollo Territorial y Hábitat,0,Ministerio de Desarrollo Territorial y Hábitat,0,Ministerio de Desarrollo Territorial y Hábitat,365,Ministerio de Desarrollo Territorial y Hábitat,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90010201,BID GRT/FM-15083-AR-1 Medidas de eficiencia energética y energía renovable en la vivienda social (GEF 4861),0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,65,Ministerio de Desarrollo Territorial y Hábitat,0,Ministerio de Desarrollo Territorial y Hábitat,0,Ministerio de Desarrollo Territorial y Hábitat,365,Ministerio de Desarrollo Territorial y Hábitat,22,Transferencias de Capital,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,12232000,De Organismos Internacionales,90010201,BID GRT/FM-15083-AR-1 Medidas de eficiencia energética y energía renovable en la vivienda social (GEF 4861),0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,330,Ministerio de Educación,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,82,Apuestass a las Carreras,1.3,Recursos con Afectación Específica,11123000,Otros Impuestos,0,GENERICO,0,0,"0,011625",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,330,Ministerio de Educación,12,Ingresos No Tributarios,9,Otros,1,Afectaciones y Devoluciones,11,LEY 24.522 DE QUIEBRAS - ARTICULO 224,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"1,92071434",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,330,Ministerio de Educación,12,Ingresos No Tributarios,9,Otros,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,3,Ley Nº 27.605 - Art. 7 - 20%. Programa Integral Becas Progresar,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"133,08",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,72,Ministerio de Cultura,0,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,11,Ingresos Tributarios,1,Sobre los Ingresos,3,Premios de Juegos de Azar y Concursos Deportivos,31,Bibliotecas Populares Ley No 23.351,1.3,Recursos con Afectación Específica,11111000,Sobre los Ingresos,0,GENERICO,0,0,"26,4862346",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,72,Ministerio de Cultura,0,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,17,Transferencias Corrientes,4,De Instituciones Públicas no Financieras,9,De Fondos Fiduciarios y otros  Entes del SPN no Financiero,29,Otros,1.4,Transferencias Internas,11722300,De Fondos Fiduciarios y Otros Entes del SPN no Financiero,0,GENERICO,0,"14,26875",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",350,"Ministerio de Trabajo, Empleo y Seguridad Social",11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,29,Varios,1.2,Recursos Propios,11123000,Otros Impuestos,0,GENERICO,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",350,"Ministerio de Trabajo, Empleo y Seguridad Social",12,Ingresos No Tributarios,1,Tasas,9,Otras,89,Ley 24.635 Conciliación Laboral,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"-1,34279",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",350,"Ministerio de Trabajo, Empleo y Seguridad Social",12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,2,Ley Nº 25.877 - Infrac. a obligaciones de la Seguridad Socia,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"18,4848328",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",350,"Ministerio de Trabajo, Empleo y Seguridad Social",12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,59,Dirección Nacional de Policía de Trabajo,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"6,07488099",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",350,"Ministerio de Trabajo, Empleo y Seguridad Social",12,Ingresos No Tributarios,9,Otros,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,2,"Ley Nº 27.605 - Art. 7 - 20%. Subsidios a las micro, pequeñas y medianas empresas",1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"161,8982",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,80,Ministerio de Salud,0,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,12,Ingresos No Tributarios,1,Tasas,9,Otras,56,Fondo Nacional de la Salud,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"6,59973533",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,80,Ministerio de Salud,0,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,12,Ingresos No Tributarios,9,Otros,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,1,Ley Nº 27.605 - Art. 7 - 20%. Equipamiento e insumos médicos,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"161,8982",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,12,Ingresos No Tributarios,1,Tasas,9,Otras,80,Secretaría de Ambiente y Desarrollo Sustentable,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"7,56692128",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90036700,BIRF TF019086 Proyecto FCPF-Fondo Cooperativo para el Carbono de los Bosques,0,"-25,9","3,42331395",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90036900,CAF AF/AU/RIOU/G1 - Adaptación al cambio climático en ciudades y ecosistemas vulnerables costeros del Rìo Uruguay (ARG - URU),0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90045400,GEF 10391 GEF-7 -Inversiones bajas en carbono y conservación en ciudades argentinas,0,"17,525",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90036400,"PNUD ARG/14/G61 PM - Protección Capa de Ozono, Fortalecimiento Institucional",0,"1,2",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90046500,PNUD ARG/19/G24 Incorporación de la Conservación de la Biodiversidad y el Manejo Sostenible de las Tierras (MST),0,"1,12",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90059701,CAF Ayuda Humanitaria para Control y Mitigación de los Incendios de la Patagonia,0,"25,9",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90019200,PNUD ARG/15/G53 GEF 5338 Incorporación del uso sustentable de la biodiversidad en las prácticas de producción de pequeños prod,0,"-37,525",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90060301,Apoyo a la Preparación del Cuarto Informe Bienal de Actualización de la República Argentina -IBA- (PNUD ARG 21/G26),0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90046800,"PNUD ARG/20/G27 GEF 10094 Gestión ambientalmente racional de contaminantes orgánicos persistentes, mercurio y otras sust pelig",0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90037100,PNUD ARG/21/G28 Incorporación de los criterios de conservación de la biodiversidad en los programas y las políticas públicas sec,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90019000,PNUD ARG/14/G55 GEF 5044 Manejo Sostenible de Tierras en Zonas Secas del Noroeste Argentino,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90052600,ECF G-2011-03977 Fortalecimiento en la Identificación de Marcos Regulatorios para la Investigación del,0,0,"0,32052",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90054200,FAPO GCP/ARG/029/GCF Apoyo para la Lucha contra la Deforestación y el Manejo Sostenible de los Bosques Nativos,0,20,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90052700,PNUD ARG/17/010 GEF Químicos y Desechos,0,"-2,32",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,22,Transferencias de Capital,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,12232000,De Organismos Internacionales,90019200,PNUD ARG/15/G53 GEF 5338 Incorporación del uso sustentable de la biodiversidad en las prácticas de producción de pequeños prod,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,22,Transferencias de Capital,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,12232000,De Organismos Internacionales,90052800,"Cooperación Institucional, Técnica y Científica para la Contribución de Políticas Públicas Ambientales / Argentina-Portugal (Fon",0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,85,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,341,"Secretaría Nacional de Niñez, Adolescencia y Familia",14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,85,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,341,"Secretaría Nacional de Niñez, Adolescencia y Familia",16,Rentas de la Propiedad,5,Arrendamientos de Tierras y Terrenos,1,Tierras,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11630000,Arrendamiento de Tierras y Terrenos,0,GENERICO,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,85,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,341,"Secretaría Nacional de Niñez, Adolescencia y Familia",16,Rentas de la Propiedad,5,Arrendamientos de Tierras y Terrenos,1,Tierras,29,Otras,1.3,Recursos con Afectación Específica,11630000,Arrendamiento de Tierras y Terrenos,0,GENERICO,0,0,"10,27959735",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,86,"Ministerio de las Mujeres, Géneros y Diversidad",0,"Ministerio de las Mujeres, Géneros y Diversidad",0,"Ministerio de las Mujeres, Géneros y Diversidad",386,"Ministerio de las Mujeres, Géneros y Diversidad",17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90060101,AFD 1034 Mapa Federal de la Institucionalidad de Género y Diversidad en Argentina,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,1,Sobre los Ingresos,1,Ganancias,1,42.34% Ganancias Coparticipado,1.1,Tesoro Nacional,11111000,Sobre los Ingresos,0,GENERICO,0,0,"71853,43548552",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,1,Sobre los Ingresos,2,Ganancia Mínima Presunta,1,"42,34% Ganancia Mínima Presunta",1.1,Tesoro Nacional,11111000,Sobre los Ingresos,0,GENERICO,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,1,Sobre los Ingresos,3,Premios de Juegos de Azar y Concursos Deportivos,1,Premios de Juegos Varios,1.1,Tesoro Nacional,11111000,Sobre los Ingresos,0,GENERICO,0,0,"64,26796414",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,1,Sobre los Ingresos,3,Premios de Juegos de Azar y Concursos Deportivos,3,"Ley 27.346 - Título III, Capítulos I y II",1.1,Tesoro Nacional,11111000,Sobre los Ingresos,0,GENERICO,0,0,"166,82712959",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,2,Sobre el Patrimonio,1,Activos,1,42.34% Activos Coparticipado,1.1,Tesoro Nacional,11112000,Sobre el Patrimonio,0,GENERICO,0,0,"0,02129365",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,2,Sobre el Patrimonio,3,Inmuebles,0,Inmuebles,1.1,Tesoro Nacional,11112000,Sobre el Patrimonio,0,GENERICO,0,0,"193,1436808",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,2,Sobre el Patrimonio,5,Bienes Personales,1,Bienes Personales Tesoro,1.1,Tesoro Nacional,11112000,Sobre el Patrimonio,0,GENERICO,0,0,"11061,40173167",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",1,Valor Agregado,1,42.34% IVA Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"96836,16466224",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",2,Internos Unificados,1,42.34% Internos Cigarrillos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"5718,14680673",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",2,Internos Unificados,2,42.34% Resto Internos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"4916,13141768",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",3,Combustibles Líquidos,1,Tesoro - 39% Combustibles,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"2296,6798957",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",5,Sellos,0,Sellos,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"123,52195193",Última actualización del ejercicio 2022: 05 Agosto 2022.
